Current, Run #1
Time ( s )	Current ( A )
161,700	-0,023
161,800	-0,023
161,900	-0,023
162,000	-0,023
162,100	-0,023
162,200	-0,023
162,300	-0,022
162,400	-0,022
162,500	-0,022
162,600	-0,022
162,700	-0,023
162,800	-0,022
162,900	-0,022
163,000	-0,022
163,100	-0,022
163,200	-0,022
163,300	-0,022
163,400	-0,022
163,500	-0,022
163,600	-0,022
163,700	-0,022
163,800	-0,022
163,900	-0,022
164,000	-0,022
164,100	-0,021
164,200	-0,022
164,300	-0,022
164,400	-0,021
164,500	-0,022
164,600	-0,022
164,700	-0,021
164,800	-0,022
164,900	-0,021
165,000	-0,021
165,100	-0,021
165,200	-0,021
165,300	-0,021
165,400	-0,021
165,500	-0,021
165,600	-0,021
165,700	-0,021
165,800	-0,021
165,900	-0,021
166,000	-0,021
166,100	-0,021
166,200	-0,021
166,300	-0,021
166,400	-0,021
166,500	-0,021
166,600	-0,020
166,700	-0,021
166,800	-0,020
166,900	-0,020
167,000	-0,020
167,100	-0,020
167,200	-0,020
167,300	-0,020
167,400	-0,020
167,500	-0,020
167,600	-0,020
167,700	-0,020
167,800	-0,020
167,900	-0,020
168,000	-0,020
168,100	-0,020
168,200	-0,020
168,300	-0,020
168,400	-0,020
168,500	-0,020
168,600	-0,020
168,700	-0,020
168,800	-0,020
168,900	-0,020
169,000	-0,019
169,100	-0,019
169,200	-0,019
169,300	-0,020
169,400	-0,019
169,500	-0,020
169,600	-0,019
169,700	-0,019
169,800	-0,019
169,900	-0,019
170,000	-0,019
170,100	-0,019
170,200	-0,019
170,300	-0,019
170,400	-0,019
170,500	-0,019
170,600	-0,019
170,700	-0,019
170,800	-0,019
170,900	-0,019
171,000	-0,019
171,100	-0,019
171,200	-0,019
171,300	-0,019
171,400	-0,019
171,500	-0,019
171,600	-0,019
171,700	-0,018
171,800	-0,018
171,900	-0,018
172,000	-0,018
172,100	-0,018
172,200	-0,018
172,300	-0,018
172,400	-0,018
172,500	-0,018
172,600	-0,018
172,700	-0,018
172,800	-0,018
172,900	-0,018
173,000	-0,018
173,100	-0,018
173,200	-0,018
173,300	-0,018
173,400	-0,018
173,500	-0,018
173,600	-0,018
173,700	-0,018
173,800	-0,018
173,900	-0,018
174,000	-0,018
174,100	-0,017
174,200	-0,018
174,300	-0,017
174,400	-0,018
174,500	-0,018
174,600	-0,017
174,700	-0,017
174,800	-0,017
174,900	-0,017
175,000	-0,017
175,100	-0,017
175,200	-0,017
175,300	-0,017
175,400	-0,017
175,500	-0,017
175,600	-0,017
175,700	-0,017
175,800	-0,016
175,900	-0,016
176,000	-0,016
176,100	-0,016
176,200	-0,017
176,300	-0,016
176,400	-0,016
176,500	-0,016
176,600	-0,016
176,700	-0,016
176,800	-0,016
176,900	-0,016
177,000	-0,016
177,100	-0,016
177,200	-0,016
177,300	-0,016
177,400	-0,016
177,500	-0,016
177,600	-0,016
177,700	-0,016
177,800	-0,016
177,900	-0,016
178,000	-0,016
178,100	-0,016
178,200	-0,016
178,300	-0,016
178,400	-0,016
178,500	-0,016
178,600	-0,016
178,700	-0,016
178,800	-0,015
178,900	-0,015
179,000	-0,016
179,100	-0,015
179,200	-0,016
179,300	-0,016
179,400	-0,015
179,500	-0,015
179,600	-0,015
179,700	-0,015
179,800	-0,015
179,900	-0,016
180,000	-0,015
180,100	-0,015
180,200	-0,015
180,300	-0,015
180,400	-0,015
180,500	-0,015
180,600	-0,015
180,700	-0,015
180,800	-0,015
180,900	-0,015
181,000	-0,015
181,100	-0,015
181,200	-0,015
181,300	-0,015
181,400	-0,015
181,500	-0,015
181,600	-0,015
181,700	-0,015
181,800	-0,015
181,900	-0,015
182,000	-0,015
182,100	-0,015
182,200	-0,015
182,300	-0,015
182,400	-0,015
182,500	-0,015
182,600	-0,015
182,700	-0,015
182,800	-0,015
182,900	-0,015
183,000	-0,014
183,100	-0,014
183,200	-0,014
183,300	-0,014
183,400	-0,014
183,500	-0,014
183,600	-0,014
183,700	-0,014
183,800	-0,014
183,900	-0,015
184,000	-0,014
184,100	-0,014
184,200	-0,014
184,300	-0,014
184,400	-0,014
184,500	-0,014
184,600	-0,014
184,700	-0,014
184,800	-0,014
184,900	-0,014
185,000	-0,014
185,100	-0,014
185,200	-0,014
185,300	-0,014
185,400	-0,014
185,500	-0,014
185,600	-0,014
185,700	-0,014
185,800	-0,014
185,900	-0,014
186,000	-0,014
186,100	-0,013
186,200	-0,013
186,300	-0,014
186,400	-0,014
186,500	-0,013
186,600	-0,013
186,700	-0,014
186,800	-0,014
186,900	-0,014
187,000	-0,013
187,100	-0,013
187,200	-0,013
187,300	-0,013
187,400	-0,013
187,500	-0,013
187,600	-0,013
187,700	-0,013
187,800	-0,013
187,900	-0,013
188,000	-0,013
188,100	-0,013
188,200	-0,013
188,300	-0,013
188,400	-0,013
188,500	-0,013
188,600	-0,013
188,700	-0,013
188,800	-0,013
188,900	-0,013
189,000	-0,013
189,100	-0,013
189,200	-0,013
189,300	-0,013
189,400	-0,012
189,500	-0,013
189,600	-0,013
189,700	-0,013
189,800	-0,013
189,900	-0,013
190,000	-0,013
190,100	-0,013
190,200	-0,012
190,300	-0,012
190,400	-0,012
190,500	-0,012
190,600	-0,012
190,700	-0,012
190,800	-0,012
190,900	-0,012
191,000	-0,012
191,100	-0,012
191,200	-0,012
191,300	-0,012
191,400	-0,012
191,500	-0,012
191,600	-0,012
191,700	-0,012
191,800	-0,012
191,900	-0,012
192,000	-0,012
192,100	-0,012
192,200	-0,012
192,300	-0,012
192,400	-0,012
192,500	-0,012
192,600	-0,012
192,700	-0,012
192,800	-0,012
192,900	-0,012
193,000	-0,012
193,100	-0,012
193,200	-0,011
193,300	-0,012
193,400	-0,012
193,500	-0,012
193,600	-0,012
193,700	-0,012
193,800	-0,011
193,900	-0,012
194,000	-0,011
194,100	-0,011
194,200	-0,011
194,300	-0,011
194,400	-0,011
194,500	-0,011
194,600	-0,011
194,700	-0,011
194,800	-0,011
194,900	-0,011
195,000	-0,011
195,100	-0,011
195,200	-0,011
195,300	-0,011
195,400	-0,011
195,500	-0,011
195,600	-0,011
195,700	-0,011
195,800	-0,011
195,900	-0,011
196,000	-0,011
196,100	-0,011
196,200	-0,011
196,300	-0,011
196,400	-0,011
196,500	-0,011
196,600	-0,011
196,700	-0,011
196,800	-0,011
196,900	-0,011
197,000	-0,011
197,100	-0,011
197,200	-0,011
197,300	-0,011
197,400	-0,011
197,500	-0,011
197,600	-0,011
197,700	-0,011
197,800	-0,011
197,900	-0,011
198,000	-0,011
198,100	-0,011
198,200	-0,010
198,300	-0,011
198,400	-0,011
198,500	-0,011
198,600	-0,011
198,700	-0,011
198,800	-0,010
198,900	-0,010
199,000	-0,010
199,100	-0,011
199,200	-0,010
199,300	-0,010
199,400	-0,011
199,500	-0,010
199,600	-0,010
199,700	-0,011
199,800	-0,010
199,900	-0,010
200,000	-0,010
200,100	-0,010
200,200	-0,010
200,300	-0,010
200,400	-0,010
200,500	-0,010
200,600	-0,010
200,700	-0,010
200,800	-0,010
200,900	-0,010
201,000	-0,010
201,100	-9,554E-3
201,200	-9,554E-3
201,300	-9,554E-3
201,400	-9,554E-3
201,500	-0,010
201,600	-0,010
201,700	-0,010
201,800	-0,010
201,900	-9,554E-3
202,000	-0,010
202,100	-9,554E-3
202,200	-9,554E-3
202,300	-9,554E-3
202,400	-9,554E-3
202,500	-0,010
202,600	-9,554E-3
202,700	-9,554E-3
202,800	-9,554E-3
202,900	-9,554E-3
203,000	-9,554E-3
203,100	-9,554E-3
203,200	-9,554E-3
203,300	-9,554E-3
203,400	-0,010
203,500	-9,554E-3
203,600	-9,554E-3
203,700	-9,554E-3
203,800	-9,554E-3
203,900	-9,554E-3
204,000	-9,554E-3
204,100	-9,554E-3
204,200	-9,554E-3
204,300	-9,554E-3
204,400	-9,554E-3
204,500	-9,554E-3
204,600	-9,023E-3
204,700	-9,554E-3
204,800	-9,023E-3
204,900	-9,023E-3
205,000	-9,023E-3
205,100	-9,554E-3
205,200	-9,023E-3
205,300	-9,023E-3
205,400	-9,023E-3
205,500	-9,023E-3
205,600	-9,023E-3
205,700	-9,023E-3
205,800	-9,023E-3
205,900	-9,023E-3
206,000	-9,023E-3
206,100	-9,023E-3
206,200	-9,554E-3
206,300	-9,023E-3
206,400	-9,023E-3
206,500	-9,023E-3
206,600	-8,493E-3
206,700	-9,023E-3
206,800	-9,023E-3
206,900	-9,023E-3
207,000	-8,493E-3
207,100	-9,023E-3
207,200	-9,023E-3
207,300	-9,023E-3
207,400	-8,493E-3
207,500	-9,023E-3
207,600	-9,023E-3
207,700	-9,023E-3
207,800	-9,023E-3
207,900	-8,493E-3
208,000	-8,493E-3
208,100	-9,023E-3
208,200	-8,493E-3
208,300	-9,023E-3
208,400	-8,493E-3
208,500	-9,023E-3
208,600	-8,493E-3
208,700	-8,493E-3
208,800	-8,493E-3
208,900	-8,493E-3
209,000	-8,493E-3
209,100	-8,493E-3
209,200	-8,493E-3
209,300	-8,493E-3
209,400	-8,493E-3
209,500	-8,493E-3
209,600	-8,493E-3
209,700	-8,493E-3
209,800	-8,493E-3
209,900	-8,493E-3
210,000	-8,493E-3
210,100	-8,493E-3
210,200	-8,493E-3
210,300	-8,493E-3
210,400	-7,962E-3
210,500	-8,493E-3
210,600	-7,962E-3
210,700	-7,962E-3
210,800	-7,962E-3
210,900	-7,962E-3
211,000	-8,493E-3
211,100	-7,962E-3
211,200	-8,493E-3
211,300	-7,962E-3
211,400	-8,493E-3
211,500	-7,962E-3
211,600	-7,962E-3
211,700	-7,962E-3
211,800	-7,962E-3
211,900	-7,962E-3
212,000	-7,962E-3
212,100	-7,962E-3
212,200	-7,962E-3
212,300	-7,962E-3
212,400	-7,962E-3
212,500	-7,962E-3
212,600	-7,962E-3
212,700	-7,962E-3
212,800	-7,962E-3
212,900	-7,962E-3
213,000	-7,431E-3
213,100	-7,962E-3
213,200	-7,431E-3
213,300	-7,431E-3
213,400	-7,431E-3
213,500	-7,431E-3
213,600	-7,962E-3
213,700	-7,962E-3
213,800	-7,962E-3
213,900	-7,962E-3
214,000	-7,962E-3
214,100	-7,431E-3
214,200	-7,431E-3
214,300	-7,962E-3
214,400	-7,431E-3
214,500	-7,431E-3
214,600	-7,431E-3
214,700	-7,431E-3
214,800	-7,431E-3
214,900	-7,431E-3
215,000	-7,431E-3
215,100	-7,431E-3
215,200	-7,431E-3
215,300	-7,431E-3
215,400	-7,431E-3
215,500	-7,431E-3
215,600	-7,431E-3
215,700	-7,431E-3
215,800	-7,431E-3
215,900	-7,431E-3
216,000	-7,431E-3
216,100	-7,431E-3
216,200	-7,431E-3
216,300	-7,431E-3
216,400	-7,431E-3
216,500	-7,431E-3
216,600	-7,431E-3
216,700	-7,431E-3
216,800	-7,431E-3
216,900	-6,900E-3
217,000	-6,900E-3
217,100	-6,900E-3
217,200	-6,900E-3
217,300	-6,900E-3
217,400	-6,900E-3
217,500	-7,431E-3
217,600	-6,900E-3
217,700	-7,431E-3
217,800	-6,900E-3
217,900	-7,431E-3
218,000	-6,900E-3
218,100	-6,900E-3
218,200	-6,900E-3
218,300	-6,900E-3
218,400	-6,900E-3
218,500	-6,900E-3
218,600	-6,900E-3
218,700	-6,900E-3
218,800	-6,900E-3
218,900	-6,900E-3
219,000	-6,900E-3
219,100	-6,900E-3
219,200	-6,900E-3
219,300	-6,369E-3
219,400	-6,900E-3
219,500	-6,900E-3
219,600	-6,900E-3
219,700	-6,900E-3
219,800	-6,369E-3
219,900	-6,369E-3
220,000	-6,900E-3
220,100	-6,900E-3
220,200	-6,900E-3
220,300	-6,900E-3
220,400	-6,369E-3
220,500	-6,369E-3
220,600	-6,900E-3
220,700	-6,369E-3
220,800	-6,369E-3
220,900	-6,900E-3
221,000	-6,900E-3
221,100	-6,900E-3
221,200	-6,900E-3
221,300	-6,369E-3
221,400	-6,900E-3
221,500	-6,369E-3
221,600	-6,900E-3
221,700	-6,900E-3
221,800	-6,369E-3
221,900	-6,369E-3
222,000	-6,900E-3
222,100	-6,369E-3
222,200	-6,369E-3
222,300	-6,369E-3
222,400	-6,369E-3
222,500	-6,369E-3
222,600	-6,369E-3
222,700	-6,369E-3
222,800	-6,369E-3
222,900	-6,369E-3
223,000	-6,369E-3
223,100	-6,369E-3
223,200	-6,369E-3
223,300	-6,369E-3
223,400	-6,369E-3
223,500	-6,369E-3
223,600	-6,369E-3
223,700	-6,369E-3
223,800	-6,369E-3
223,900	-6,369E-3
224,000	-6,369E-3
224,100	-6,369E-3
224,200	-6,369E-3
224,300	-6,369E-3
224,400	-6,369E-3
224,500	-6,369E-3
224,600	-6,369E-3
224,700	-6,369E-3
224,800	-6,369E-3
224,900	-6,369E-3
225,000	-6,369E-3
225,100	-6,369E-3
225,200	-6,369E-3
225,300	-5,839E-3
225,400	-6,369E-3
225,500	-6,369E-3
225,600	-6,369E-3
225,700	-6,369E-3
225,800	-5,839E-3
225,900	-6,369E-3
226,000	-6,369E-3
226,100	-6,369E-3
226,200	-5,839E-3
226,300	-5,839E-3
226,400	-5,839E-3
226,500	-6,369E-3
226,600	-5,839E-3
226,700	-5,839E-3
226,800	-5,839E-3
226,900	-5,839E-3
227,000	-6,369E-3
227,100	-5,839E-3
227,200	-6,369E-3
227,300	-6,369E-3
227,400	-5,839E-3
227,500	-5,839E-3
227,600	-6,369E-3
227,700	-5,839E-3
227,800	-5,839E-3
227,900	-6,369E-3
228,000	-5,839E-3
228,100	-5,839E-3
228,200	-5,839E-3
228,300	-6,369E-3
228,400	-5,839E-3
228,500	-5,839E-3
228,600	-5,839E-3
228,700	-5,839E-3
228,800	-5,839E-3
228,900	-5,839E-3
229,000	-5,839E-3
229,100	-6,369E-3
229,200	-5,839E-3
229,300	-5,839E-3
229,400	-5,839E-3
229,500	-5,839E-3
229,600	-5,839E-3
229,700	-5,839E-3
229,800	-5,839E-3
229,900	-5,839E-3
230,000	-5,839E-3
230,100	-5,839E-3
230,200	-5,308E-3
230,300	-5,839E-3
230,400	-5,839E-3
230,500	-5,839E-3
230,600	-5,839E-3
230,700	-5,839E-3
230,800	-5,839E-3
230,900	-5,308E-3
231,000	-5,308E-3
231,100	-5,839E-3
231,200	-5,308E-3
231,300	-5,308E-3
231,400	-5,839E-3
231,500	-5,308E-3
231,600	-5,839E-3
231,700	-5,839E-3
231,800	-5,308E-3
231,900	-5,308E-3
232,000	-5,308E-3
232,100	-5,839E-3
232,200	-5,308E-3
232,300	-5,839E-3
232,400	-5,839E-3
232,500	-5,308E-3
232,600	-5,308E-3
232,700	-5,308E-3
232,800	-5,308E-3
232,900	-5,308E-3
233,000	-5,308E-3
233,100	-5,308E-3
233,200	-4,777E-3
233,300	-5,308E-3
233,400	-5,308E-3
233,500	-5,308E-3
233,600	-5,308E-3
233,700	-5,308E-3
233,800	-5,308E-3
233,900	-5,308E-3
234,000	-5,308E-3
234,100	-5,308E-3
234,200	-5,308E-3
234,300	-5,308E-3
234,400	-5,308E-3
234,500	-5,308E-3
234,600	-5,308E-3
234,700	-5,308E-3
234,800	-5,308E-3
234,900	-5,308E-3
235,000	-5,308E-3
235,100	-5,308E-3
235,200	-4,777E-3
235,300	-5,308E-3
235,400	-4,777E-3
235,500	-5,308E-3
235,600	-4,777E-3
235,700	-5,308E-3
235,800	-4,777E-3
235,900	-5,308E-3
236,000	-4,777E-3
236,100	-4,777E-3
236,200	-4,777E-3
236,300	-4,777E-3
236,400	-5,308E-3
236,500	-4,777E-3
236,600	-4,777E-3
236,700	-4,777E-3
236,800	-5,308E-3
236,900	-4,777E-3
237,000	-4,777E-3
237,100	-4,777E-3
237,200	-4,777E-3
237,300	-4,777E-3
237,400	-4,777E-3
237,500	-4,777E-3
237,600	-5,308E-3
237,700	-5,308E-3
237,800	-4,777E-3
237,900	-4,777E-3
238,000	-4,777E-3
238,100	-4,777E-3
238,200	-4,777E-3
238,300	-4,777E-3
238,400	-4,777E-3
238,500	-4,777E-3
238,600	-4,777E-3
238,700	-4,777E-3
238,800	-4,777E-3
238,900	-4,777E-3
239,000	-4,246E-3
239,100	-4,777E-3
239,200	-4,246E-3
239,300	-4,777E-3
239,400	-4,777E-3
239,500	-4,777E-3
239,600	-4,777E-3
239,700	-4,777E-3
239,800	-4,777E-3
239,900	-4,246E-3
240,000	-4,777E-3
240,100	-4,777E-3
240,200	-4,777E-3
240,300	-4,777E-3
240,400	-4,246E-3
240,500	-4,777E-3
240,600	-4,246E-3
240,700	-4,246E-3
240,800	-4,246E-3
240,900	-4,777E-3
241,000	-4,777E-3
241,100	-4,777E-3
241,200	-4,777E-3
241,300	-4,777E-3
241,400	-4,777E-3
241,500	-4,777E-3
241,600	-4,777E-3
241,700	-4,246E-3
241,800	-4,246E-3
241,900	-4,246E-3
242,000	-4,246E-3
242,100	-4,246E-3
242,200	-4,777E-3
242,300	-4,777E-3
242,400	-4,246E-3
242,500	-4,246E-3
242,600	-4,246E-3
242,700	-4,777E-3
242,800	-4,246E-3
242,900	-4,246E-3
243,000	-4,246E-3
243,100	-4,246E-3
243,200	-4,246E-3
243,300	-4,246E-3
243,400	-4,246E-3
243,500	-4,246E-3
243,600	-4,246E-3
243,700	-4,246E-3
243,800	-4,246E-3
243,900	-4,246E-3
244,000	-4,246E-3
244,100	-4,246E-3
244,200	-4,246E-3
244,300	-4,246E-3
244,400	-4,246E-3
244,500	-4,246E-3
244,600	-4,246E-3
244,700	-4,246E-3
244,800	-4,246E-3
244,900	-4,246E-3
245,000	-4,246E-3
245,100	-3,715E-3
245,200	-3,715E-3
245,300	-4,246E-3
245,400	-4,246E-3
245,500	-4,246E-3
245,600	-4,246E-3
245,700	-4,246E-3
245,800	-4,246E-3
245,900	-4,246E-3
246,000	-4,246E-3
246,100	-4,246E-3
246,200	-3,715E-3
246,300	-4,246E-3
246,400	-4,246E-3
246,500	-4,246E-3
246,600	-4,246E-3
246,700	-4,246E-3
246,800	-4,246E-3
246,900	-4,246E-3
247,000	-4,246E-3
247,100	-4,246E-3
247,200	-4,246E-3
247,300	-4,246E-3
247,400	-4,246E-3
247,500	-4,246E-3
247,600	-4,246E-3
247,700	-3,715E-3
247,800	-4,246E-3
247,900	-3,715E-3
248,000	-4,246E-3
248,100	-4,246E-3
248,200	-4,246E-3
248,300	-4,246E-3
248,400	-3,715E-3
248,500	-4,246E-3
248,600	-3,715E-3
248,700	-3,715E-3
248,800	-4,246E-3
248,900	-4,246E-3
249,000	-4,246E-3
249,100	-3,715E-3
249,200	-3,715E-3
249,300	-3,715E-3
249,400	-4,246E-3
249,500	-3,715E-3
249,600	-4,246E-3
249,700	-4,246E-3
249,800	-4,246E-3
249,900	-4,246E-3
250,000	-3,715E-3
250,100	-4,246E-3
250,200	-4,246E-3
250,300	-4,246E-3
250,400	-4,246E-3
250,500	-3,715E-3
250,600	-4,246E-3
250,700	-4,246E-3
250,800	-4,246E-3
250,900	-3,715E-3
251,000	-3,715E-3
251,100	-3,715E-3
251,200	-4,246E-3
251,300	-3,715E-3
251,400	-3,715E-3
251,500	-4,246E-3
251,600	-3,715E-3
251,700	-3,715E-3
251,800	-3,715E-3
251,900	-4,246E-3
252,000	-4,246E-3
252,100	-3,715E-3
252,200	-4,246E-3
252,300	-3,715E-3
252,400	-3,715E-3
252,500	-3,715E-3
252,600	-3,715E-3
252,700	-3,715E-3
252,800	-3,715E-3
252,900	-3,715E-3
253,000	-3,715E-3
253,100	-3,715E-3
253,200	-3,715E-3
253,300	-3,715E-3
253,400	-4,246E-3
253,500	-3,715E-3
253,600	-3,715E-3
253,700	-3,715E-3
253,800	-3,715E-3
253,900	-3,715E-3
254,000	-3,715E-3
254,100	-3,715E-3
254,200	-3,715E-3
254,300	-3,185E-3
254,400	-3,185E-3
254,500	-3,715E-3
254,600	-3,715E-3
254,700	-3,715E-3
254,800	-4,246E-3
254,900	-3,715E-3
255,000	-3,715E-3
255,100	-3,715E-3
255,200	-3,715E-3
255,300	-3,185E-3
255,400	-3,715E-3
255,500	-3,715E-3
255,600	-3,715E-3
255,700	-3,715E-3
255,800	-3,715E-3
255,900	-3,715E-3
256,000	-3,715E-3
256,100	-3,715E-3
256,200	-3,715E-3
256,300	-3,715E-3
256,400	-3,715E-3
256,500	-3,185E-3
256,600	-3,715E-3
256,700	-3,715E-3
256,800	-3,715E-3
256,900	-3,185E-3
257,000	-3,715E-3
257,100	-3,715E-3
257,200	-3,185E-3
257,300	-3,715E-3
257,400	-3,185E-3
257,500	-3,185E-3
257,600	-3,715E-3
257,700	-3,185E-3
257,800	-3,185E-3
257,900	-3,185E-3
258,000	-3,715E-3
258,100	-3,715E-3
258,200	-3,715E-3
258,300	-3,185E-3
258,400	-3,185E-3
258,500	-3,715E-3
258,600	-3,185E-3
258,700	-3,185E-3
258,800	-3,185E-3
258,900	-3,185E-3
259,000	-3,185E-3
259,100	-3,185E-3
259,200	-3,185E-3
259,300	-3,185E-3
259,400	-3,185E-3
259,500	-3,185E-3
259,600	-3,185E-3
259,700	-3,185E-3
259,800	-3,185E-3
259,900	-3,185E-3
260,000	-3,185E-3
260,100	-3,715E-3
260,200	-2,654E-3
260,300	-3,185E-3
260,400	-3,185E-3
260,500	-3,185E-3
260,600	-3,185E-3
260,700	-3,185E-3
260,800	-3,185E-3
260,900	-3,185E-3
261,000	-3,185E-3
261,100	-3,715E-3
261,200	-3,185E-3
261,300	-3,185E-3
261,400	-3,185E-3
261,500	-3,185E-3
261,600	-3,185E-3
261,700	-3,185E-3
261,800	-3,185E-3
261,900	-3,185E-3
262,000	-3,185E-3
262,100	-3,185E-3
262,200	-3,185E-3
262,300	-3,185E-3
262,400	-3,185E-3
262,500	-3,185E-3
262,600	-3,185E-3
262,700	-3,185E-3
262,800	-3,185E-3
262,900	-3,185E-3
263,000	-3,185E-3
263,100	-2,654E-3
263,200	-3,185E-3
263,300	-3,185E-3
263,400	-3,185E-3
263,500	-3,185E-3
263,600	-3,185E-3
263,700	-3,185E-3
263,800	-3,185E-3
263,900	-3,185E-3
264,000	-3,185E-3
264,100	-3,185E-3
264,200	-2,654E-3
264,300	-3,185E-3
264,400	-3,185E-3
264,500	-3,185E-3
264,600	-3,185E-3
264,700	-3,185E-3
264,800	-3,185E-3
264,900	-3,185E-3
265,000	-3,185E-3
265,100	-3,185E-3
265,200	-2,654E-3
265,300	-3,185E-3
265,400	-3,185E-3
265,500	-3,185E-3
265,600	-3,185E-3
265,700	-2,654E-3
265,800	-3,185E-3
265,900	-3,185E-3
266,000	-3,185E-3
266,100	-3,185E-3
266,200	-3,185E-3
266,300	-3,185E-3
266,400	-3,185E-3
266,500	-3,185E-3
266,600	-3,185E-3
266,700	-3,185E-3
266,800	-2,654E-3
266,900	-3,185E-3
267,000	-3,185E-3
267,100	-2,654E-3
267,200	-3,185E-3
267,300	-3,185E-3
267,400	-3,185E-3
267,500	-3,185E-3
267,600	-3,185E-3
267,700	-2,654E-3
267,800	-3,185E-3
267,900	-2,654E-3
268,000	-2,654E-3
268,100	-2,654E-3
268,200	-2,654E-3
268,300	-3,185E-3
268,400	-2,654E-3
268,500	-2,654E-3
268,600	-3,185E-3
268,700	-3,185E-3
268,800	-2,654E-3
268,900	-2,654E-3
269,000	-3,185E-3
269,100	-3,185E-3
269,200	-2,654E-3
269,300	-2,654E-3
269,400	-2,654E-3
269,500	-3,185E-3
269,600	-2,654E-3
269,700	-2,654E-3
269,800	-2,654E-3
269,900	-2,654E-3
270,000	-2,654E-3
270,100	-2,654E-3
270,200	-3,185E-3
270,300	-2,654E-3
270,400	-2,654E-3
270,500	-2,654E-3
270,600	-2,654E-3
270,700	-2,654E-3
270,800	-2,654E-3
270,900	-2,654E-3
271,000	-3,185E-3
271,100	-3,185E-3
271,200	-2,654E-3
271,300	-3,185E-3
271,400	-2,654E-3
271,500	-2,654E-3
271,600	-2,654E-3
271,700	-2,654E-3
271,800	-2,654E-3
271,900	-2,654E-3
272,000	-2,654E-3
272,100	-2,654E-3
272,200	-2,654E-3
272,300	-3,185E-3
272,400	-2,654E-3
272,500	-2,654E-3
272,600	-2,654E-3
272,700	-2,654E-3
272,800	-2,654E-3
272,900	-2,654E-3
273,000	-2,654E-3
273,100	-2,654E-3
273,200	-2,654E-3
273,300	-2,654E-3
273,400	-2,654E-3
273,500	-2,654E-3
273,600	-2,654E-3
273,700	-2,654E-3
273,800	-2,654E-3
273,900	-2,654E-3
274,000	-2,654E-3
274,100	-2,654E-3
274,200	-3,185E-3
274,300	-2,654E-3
274,400	-2,654E-3
274,500	-2,654E-3
274,600	-2,654E-3
274,700	-2,654E-3
274,800	-2,123E-3
274,900	-2,654E-3
275,000	-2,654E-3
275,100	-2,654E-3
275,200	-2,654E-3
275,300	-2,654E-3
275,400	-2,654E-3
275,500	-2,654E-3
275,600	-2,654E-3
275,700	-2,654E-3
275,800	-2,654E-3
275,900	-2,654E-3
276,000	-2,654E-3
276,100	-2,123E-3
276,200	-2,123E-3
276,300	-2,654E-3
276,400	-2,123E-3
276,500	-2,654E-3
276,600	-2,654E-3
276,700	-2,123E-3
276,800	-2,654E-3
276,900	-2,123E-3
277,000	-2,123E-3
277,100	-2,123E-3
277,200	-2,123E-3
277,300	-2,123E-3
277,400	-2,123E-3
277,500	-2,654E-3
277,600	-2,123E-3
277,700	-2,123E-3
277,800	-2,123E-3
277,900	-2,123E-3
278,000	-2,123E-3
278,100	-2,123E-3
278,200	-2,654E-3
278,300	-2,123E-3
278,400	-2,123E-3
278,500	-2,654E-3
278,600	-2,123E-3
278,700	-2,123E-3
278,800	-2,123E-3
278,900	-2,123E-3
279,000	-2,123E-3
279,100	-2,123E-3
279,200	-2,123E-3
279,300	-2,123E-3
279,400	-2,654E-3
279,500	-2,123E-3
279,600	-2,654E-3
279,700	-2,123E-3
279,800	-2,123E-3
279,900	-1,592E-3
280,000	-2,123E-3
280,100	-2,654E-3
280,200	-2,123E-3
280,300	-2,123E-3
280,400	-2,123E-3
280,500	-2,123E-3
280,600	-2,123E-3
280,700	-2,123E-3
280,800	-2,654E-3
280,900	-2,123E-3
281,000	-2,123E-3
281,100	-2,123E-3
281,200	-2,123E-3
281,300	-2,123E-3
281,400	-2,123E-3
281,500	-2,123E-3
281,600	-2,123E-3
281,700	-2,123E-3
281,800	-2,123E-3
281,900	-2,123E-3
282,000	-2,123E-3
282,100	-2,123E-3
282,200	-2,123E-3
282,300	-2,123E-3
282,400	-2,123E-3
282,500	-2,123E-3
282,600	-2,123E-3
282,700	-2,654E-3
282,800	-2,123E-3
282,900	-2,654E-3
283,000	-2,123E-3
283,100	-2,123E-3
283,200	-2,123E-3
283,300	-2,123E-3
283,400	-2,654E-3
283,500	-2,654E-3
283,600	-2,123E-3
283,700	-2,123E-3
283,800	-2,654E-3
283,900	-2,123E-3
284,000	-1,592E-3
284,100	-2,123E-3
284,200	-2,123E-3
284,300	-2,123E-3
284,400	-2,123E-3
284,500	-2,123E-3
284,600	-2,123E-3
284,700	-2,654E-3
284,800	-2,123E-3
284,900	-2,123E-3
285,000	-2,123E-3
285,100	-2,123E-3
285,200	-2,654E-3
285,300	-2,123E-3
285,400	-2,123E-3
285,500	-2,123E-3
285,600	-2,123E-3
285,700	-2,123E-3
285,800	-2,123E-3
285,900	-2,654E-3
286,000	-2,654E-3
286,100	-2,654E-3
286,200	-2,123E-3
286,300	-2,123E-3
286,400	-2,123E-3
286,500	-2,123E-3
286,600	-2,123E-3
286,700	-2,123E-3
286,800	-2,123E-3
286,900	-2,123E-3
287,000	-2,123E-3
287,100	-2,123E-3
287,200	-2,654E-3
287,300	-2,123E-3
287,400	-2,123E-3
287,500	-1,592E-3
287,600	-2,123E-3
287,700	-2,123E-3
287,800	-2,123E-3
287,900	-2,123E-3
288,000	-2,123E-3
288,100	-2,123E-3
