Temperature 1 (cold), Run #1
Time ( s )	Temperature  ( °C )
172,000	21,276
172,100	21,286
172,200	21,292
172,300	21,300
172,400	21,308
172,500	21,317
172,600	21,323
172,700	21,331
172,800	21,340
172,900	21,347
173,000	21,356
173,100	21,361
173,200	21,368
173,300	21,375
173,400	21,382
173,500	21,390
173,600	21,398
173,700	21,405
173,800	21,414
173,900	21,420
174,000	21,431
174,100	21,436
174,200	21,443
174,300	21,451
174,400	21,456
174,500	21,463
174,600	21,472
174,700	21,478
174,800	21,488
174,900	21,493
175,000	21,500
175,100	21,506
175,200	21,514
175,300	21,522
175,400	21,528
175,500	21,538
175,600	21,540
175,700	21,554
175,800	21,556
175,900	21,564
176,000	21,572
176,100	21,579
176,200	21,584
176,300	21,592
176,400	21,599
176,500	21,605
176,600	21,612
176,700	21,619
176,800	21,626
176,900	21,633
177,000	21,640
177,100	21,647
177,200	21,653
177,300	21,658
177,400	21,666
177,500	21,672
177,600	21,679
177,700	21,686
177,800	21,693
177,900	21,699
178,000	21,705
178,100	21,711
178,200	21,721
178,300	21,726
178,400	21,733
178,500	21,740
178,600	21,746
178,700	21,752
178,800	21,759
178,900	21,764
179,000	21,771
179,100	21,779
179,200	21,784
179,300	21,793
179,400	21,797
179,500	21,803
179,600	21,809
179,700	21,817
179,800	21,821
179,900	21,827
180,000	21,830
180,100	21,838
180,200	21,842
180,300	21,846
180,400	21,854
180,500	21,857
180,600	21,866
180,700	21,871
180,800	21,879
180,900	21,884
181,000	21,889
181,100	21,896
181,200	21,900
181,300	21,906
181,400	21,916
181,500	21,919
181,600	21,926
181,700	21,932
181,800	21,935
181,900	21,945
182,000	21,952
182,100	21,956
182,200	21,962
182,300	21,971
182,400	21,977
182,500	21,982
182,600	21,987
182,700	21,992
182,800	21,999
182,900	22,004
183,000	22,011
183,100	22,018
183,200	22,024
183,300	22,027
183,400	22,032
183,500	22,039
183,600	22,045
183,700	22,050
183,800	22,055
183,900	22,061
184,000	22,067
184,100	22,075
184,200	22,076
184,300	22,083
184,400	22,089
184,500	22,097
184,600	22,101
184,700	22,107
184,800	22,113
184,900	22,117
185,000	22,122
185,100	22,127
185,200	22,132
185,300	22,139
185,400	22,146
185,500	22,152
185,600	22,156
185,700	22,161
185,800	22,165
185,900	22,172
186,000	22,178
186,100	22,183
186,200	22,189
186,300	22,193
186,400	22,197
186,500	22,205
186,600	22,210
186,700	22,216
186,800	22,220
186,900	22,225
187,000	22,233
187,100	22,239
187,200	22,242
187,300	22,248
187,400	22,254
187,500	22,258
187,600	22,263
187,700	22,270
187,800	22,272
187,900	22,278
188,000	22,283
188,100	22,289
188,200	22,292
188,300	22,297
188,400	22,302
188,500	22,311
188,600	22,315
188,700	22,318
188,800	22,324
188,900	22,328
189,000	22,333
189,100	22,339
189,200	22,345
189,300	22,349
189,400	22,353
189,500	22,357
189,600	22,366
189,700	22,369
189,800	22,375
189,900	22,378
190,000	22,384
190,100	22,391
190,200	22,395
190,300	22,398
190,400	22,404
190,500	22,407
190,600	22,412
190,700	22,419
190,800	22,421
190,900	22,428
191,000	22,433
191,100	22,436
191,200	22,441
191,300	22,447
191,400	22,452
191,500	22,456
191,600	22,461
191,700	22,466
191,800	22,471
191,900	22,474
192,000	22,480
192,100	22,485
192,200	22,490
192,300	22,494
192,400	22,498
192,500	22,502
192,600	22,507
192,700	22,512
192,800	22,516
192,900	22,521
193,000	22,526
193,100	22,531
193,200	22,534
193,300	22,537
193,400	22,544
193,500	22,550
193,600	22,553
193,700	22,557
193,800	22,563
193,900	22,565
194,000	22,571
194,100	22,576
194,200	22,578
194,300	22,585
194,400	22,587
194,500	22,592
194,600	22,598
194,700	22,603
194,800	22,603
194,900	22,610
195,000	22,614
195,100	22,620
195,200	22,622
195,300	22,628
195,400	22,631
195,500	22,634
195,600	22,638
195,700	22,641
195,800	22,648
195,900	22,652
196,000	22,656
196,100	22,659
196,200	22,665
196,300	22,669
196,400	22,672
196,500	22,678
196,600	22,679
196,700	22,687
196,800	22,687
196,900	22,694
197,000	22,699
197,100	22,701
197,200	22,702
197,300	22,708
197,400	22,716
197,500	22,718
197,600	22,724
197,700	22,725
197,800	22,730
197,900	22,734
198,000	22,736
198,100	22,741
198,200	22,746
198,300	22,749
198,400	22,753
198,500	22,757
198,600	22,760
198,700	22,766
198,800	22,771
198,900	22,774
199,000	22,776
199,100	22,781
199,200	22,788
199,300	22,790
199,400	22,792
199,500	22,798
199,600	22,800
199,700	22,803
199,800	22,808
199,900	22,814
200,000	22,818
200,100	22,822
200,200	22,822
200,300	22,827
200,400	22,830
200,500	22,837
200,600	22,838
200,700	22,843
200,800	22,844
200,900	22,850
201,000	22,853
201,100	22,857
201,200	22,861
201,300	22,864
201,400	22,868
201,500	22,873
201,600	22,876
201,700	22,878
201,800	22,884
201,900	22,886
202,000	22,891
202,100	22,895
202,200	22,900
202,300	22,902
202,400	22,906
202,500	22,907
202,600	22,912
202,700	22,915
202,800	22,919
202,900	22,924
203,000	22,927
203,100	22,929
203,200	22,934
203,300	22,938
203,400	22,941
203,500	22,943
203,600	22,949
203,700	22,951
203,800	22,952
203,900	22,957
204,000	22,960
204,100	22,964
204,200	22,968
204,300	22,971
204,400	22,976
204,500	22,978
204,600	22,981
204,700	22,986
204,800	22,988
204,900	22,991
205,000	22,996
205,100	22,999
205,200	23,001
205,300	23,005
205,400	23,009
205,500	23,014
205,600	23,017
205,700	23,022
205,800	23,023
205,900	23,024
206,000	23,029
206,100	23,031
206,200	23,037
206,300	23,040
206,400	23,041
206,500	23,045
206,600	23,050
206,700	23,054
206,800	23,054
206,900	23,061
207,000	23,062
207,100	23,065
207,200	23,068
207,300	23,071
207,400	23,076
207,500	23,077
207,600	23,081
207,700	23,083
207,800	23,089
207,900	23,090
208,000	23,094
208,100	23,096
208,200	23,099
208,300	23,103
208,400	23,106
208,500	23,108
208,600	23,113
208,700	23,116
208,800	23,119
208,900	23,123
209,000	23,121
209,100	23,127
209,200	23,130
209,300	23,133
209,400	23,138
209,500	23,136
209,600	23,140
209,700	23,145
209,800	23,148
209,900	23,150
210,000	23,156
210,100	23,157
210,200	23,160
210,300	23,166
210,400	23,167
210,500	23,171
210,600	23,171
210,700	23,176
210,800	23,178
210,900	23,182
211,000	23,185
211,100	23,186
211,200	23,188
211,300	23,191
211,400	23,195
211,500	23,199
211,600	23,201
211,700	23,202
211,800	23,207
211,900	23,209
212,000	23,211
212,100	23,218
212,200	23,217
212,300	23,220
212,400	23,224
212,500	23,226
212,600	23,230
212,700	23,231
212,800	23,235
212,900	23,235
213,000	23,240
213,100	23,244
213,200	23,244
213,300	23,250
213,400	23,252
213,500	23,256
213,600	23,255
213,700	23,258
213,800	23,261
213,900	23,265
214,000	23,268
214,100	23,269
214,200	23,272
214,300	23,275
214,400	23,279
214,500	23,281
214,600	23,283
214,700	23,286
214,800	23,290
214,900	23,292
215,000	23,295
215,100	23,297
215,200	23,300
215,300	23,301
215,400	23,304
215,500	23,306
215,600	23,310
215,700	23,312
215,800	23,315
215,900	23,319
216,000	23,320
216,100	23,321
216,200	23,324
216,300	23,326
216,400	23,331
216,500	23,332
216,600	23,333
216,700	23,336
216,800	23,341
216,900	23,342
217,000	23,345
217,100	23,348
217,200	23,352
217,300	23,352
217,400	23,356
217,500	23,357
217,600	23,359
217,700	23,362
217,800	23,366
217,900	23,366
218,000	23,370
218,100	23,374
218,200	23,372
218,300	23,377
218,400	23,379
218,500	23,381
218,600	23,385
218,700	23,385
218,800	23,389
218,900	23,392
219,000	23,394
219,100	23,395
219,200	23,397
219,300	23,399
219,400	23,400
219,500	23,402
219,600	23,403
219,700	23,405
219,800	23,408
219,900	23,408
220,000	23,409
220,100	23,412
220,200	23,414
220,300	23,417
220,400	23,417
220,500	23,420
220,600	23,422
220,700	23,426
220,800	23,428
220,900	23,432
221,000	23,431
221,100	23,434
221,200	23,437
221,300	23,439
221,400	23,441
221,500	23,442
221,600	23,446
221,700	23,446
221,800	23,450
221,900	23,453
222,000	23,452
222,100	23,456
222,200	23,458
222,300	23,461
222,400	23,463
222,500	23,464
222,600	23,468
222,700	23,468
222,800	23,470
222,900	23,471
223,000	23,475
223,100	23,477
223,200	23,480
223,300	23,480
223,400	23,483
223,500	23,487
223,600	23,487
223,700	23,490
223,800	23,490
223,900	23,494
224,000	23,495
224,100	23,500
224,200	23,500
224,300	23,503
224,400	23,503
224,500	23,506
224,600	23,510
224,700	23,510
224,800	23,511
224,900	23,513
225,000	23,519
225,100	23,519
225,200	23,516
225,300	23,524
225,400	23,526
225,500	23,525
225,600	23,529
225,700	23,531
225,800	23,533
225,900	23,535
226,000	23,538
226,100	23,540
226,200	23,540
226,300	23,543
226,400	23,545
226,500	23,547
226,600	23,550
226,700	23,552
226,800	23,553
226,900	23,554
227,000	23,557
227,100	23,556
227,200	23,561
227,300	23,562
227,400	23,565
227,500	23,567
227,600	23,568
227,700	23,570
227,800	23,573
227,900	23,574
228,000	23,577
228,100	23,578
228,200	23,579
228,300	23,580
228,400	23,584
228,500	23,586
228,600	23,588
228,700	23,588
228,800	23,591
228,900	23,595
229,000	23,597
229,100	23,596
229,200	23,596
229,300	23,601
229,400	23,600
229,500	23,603
229,600	23,604
229,700	23,605
229,800	23,609
229,900	23,609
230,000	23,610
230,100	23,613
230,200	23,616
230,300	23,615
230,400	23,619
230,500	23,622
230,600	23,623
230,700	23,625
230,800	23,623
230,900	23,629
231,000	23,629
231,100	23,632
231,200	23,633
231,300	23,636
231,400	23,635
231,500	23,637
231,600	23,638
231,700	23,643
231,800	23,644
231,900	23,646
232,000	23,647
232,100	23,647
232,200	23,648
232,300	23,651
232,400	23,653
232,500	23,655
232,600	23,658
232,700	23,657
232,800	23,658
232,900	23,663
233,000	23,664
233,100	23,664
233,200	23,666
233,300	23,667
233,400	23,668
233,500	23,671
233,600	23,673
233,700	23,675
233,800	23,678
233,900	23,680
234,000	23,681
234,100	23,679
234,200	23,683
234,300	23,685
234,400	23,685
234,500	23,689
234,600	23,686
234,700	23,690
234,800	23,693
234,900	23,692
235,000	23,696
235,100	23,697
235,200	23,700
235,300	23,701
235,400	23,701
235,500	23,704
235,600	23,705
235,700	23,705
235,800	23,708
235,900	23,709
236,000	23,712
236,100	23,712
236,200	23,714
236,300	23,717
236,400	23,719
236,500	23,718
236,600	23,721
236,700	23,721
236,800	23,723
236,900	23,725
237,000	23,727
237,100	23,729
237,200	23,727
237,300	23,732
237,400	23,733
237,500	23,730
237,600	23,733
237,700	23,737
237,800	23,736
237,900	23,739
238,000	23,741
238,100	23,743
238,200	23,745
238,300	23,745
238,400	23,746
238,500	23,749
238,600	23,749
238,700	23,752
238,800	23,755
238,900	23,753
239,000	23,757
239,100	23,757
239,200	23,757
239,300	23,759
239,400	23,760
239,500	23,764
239,600	23,763
239,700	23,765
239,800	23,768
239,900	23,767
240,000	23,768
240,100	23,768
240,200	23,771
240,300	23,772
240,400	23,775
240,500	23,776
240,600	23,777
240,700	23,779
240,800	23,781
240,900	23,781
241,000	23,783
241,100	23,786
241,200	23,788
241,300	23,787
241,400	23,789
241,500	23,790
241,600	23,791
241,700	23,795
241,800	23,795
241,900	23,796
242,000	23,795
242,100	23,799
242,200	23,799
242,300	23,800
242,400	23,803
242,500	23,803
242,600	23,806
242,700	23,806
242,800	23,807
242,900	23,807
243,000	23,808
243,100	23,809
243,200	23,812
243,300	23,814
243,400	23,812
243,500	23,816
243,600	23,815
243,700	23,819
243,800	23,820
243,900	23,821
244,000	23,821
244,100	23,822
244,200	23,823
244,300	23,823
244,400	23,826
244,500	23,828
244,600	23,827
244,700	23,829
244,800	23,830
244,900	23,831
245,000	23,833
245,100	23,837
245,200	23,836
245,300	23,837
245,400	23,841
245,500	23,840
245,600	23,839
245,700	23,844
245,800	23,843
245,900	23,845
246,000	23,845
246,100	23,847
246,200	23,847
246,300	23,850
246,400	23,849
246,500	23,852
246,600	23,850
246,700	23,853
246,800	23,854
246,900	23,856
247,000	23,857
247,100	23,858
247,200	23,860
247,300	23,861
247,400	23,862
247,500	23,861
247,600	23,864
247,700	23,866
247,800	23,866
247,900	23,866
248,000	23,870
248,100	23,870
248,200	23,871
248,300	23,871
248,400	23,875
248,500	23,874
248,600	23,876
248,700	23,878
248,800	23,877
248,900	23,878
249,000	23,879
249,100	23,880
249,200	23,880
249,300	23,879
249,400	23,883
249,500	23,885
249,600	23,885
249,700	23,887
249,800	23,886
249,900	23,887
250,000	23,889
250,100	23,890
250,200	23,892
250,300	23,892
250,400	23,897
250,500	23,895
250,600	23,897
250,700	23,896
250,800	23,897
250,900	23,899
251,000	23,902
251,100	23,900
251,200	23,901
251,300	23,903
251,400	23,903
251,500	23,906
251,600	23,905
251,700	23,907
251,800	23,908
251,900	23,909
252,000	23,908
252,100	23,911
252,200	23,911
252,300	23,914
252,400	23,916
252,500	23,916
252,600	23,914
252,700	23,917
252,800	23,917
252,900	23,919
253,000	23,919
253,100	23,920
253,200	23,923
253,300	23,923
253,400	23,924
253,500	23,923
253,600	23,928
253,700	23,925
253,800	23,929
253,900	23,928
254,000	23,930
254,100	23,930
254,200	23,931
254,300	23,933
254,400	23,932
254,500	23,936
254,600	23,935
254,700	23,935
254,800	23,938
254,900	23,940
255,000	23,939
255,100	23,942
255,200	23,939
255,300	23,942
255,400	23,942
255,500	23,945
255,600	23,944
255,700	23,945
255,800	23,945
255,900	23,949
256,000	23,945
256,100	23,951
256,200	23,952
256,300	23,951
256,400	23,949
256,500	23,952
256,600	23,952
256,700	23,955
256,800	23,953
256,900	23,955
257,000	23,957
257,100	23,958
257,200	23,959
257,300	23,960
257,400	23,960
257,500	23,961
257,600	23,963
257,700	23,965
257,800	23,964
257,900	23,965
258,000	23,966
258,100	23,965
258,200	23,965
258,300	23,966
258,400	23,968
258,500	23,968
258,600	23,970
258,700	23,970
258,800	23,973
258,900	23,974
259,000	23,974
259,100	23,971
259,200	23,975
259,300	23,976
259,400	23,977
259,500	23,980
259,600	23,980
259,700	23,980
259,800	23,980
259,900	23,981
260,000	23,983
260,100	23,983
260,200	23,984
260,300	23,986
260,400	23,986
260,500	23,986
260,600	23,988
260,700	23,989
260,800	23,989
260,900	23,990
261,000	23,990
261,100	23,991
261,200	23,993
261,300	23,992
261,400	23,991
261,500	23,995
261,600	23,996
261,700	23,997
261,800	23,995
261,900	23,995
262,000	23,997
262,100	23,996
262,200	24,000
262,300	24,001
262,400	24,000
262,500	24,000
262,600	24,001
262,700	24,003
262,800	24,003
262,900	24,005
263,000	24,005
263,100	24,006
263,200	24,005
263,300	24,010
263,400	24,008
263,500	24,006
263,600	24,008
263,700	24,010
263,800	24,008
263,900	24,011
264,000	24,014
264,100	24,013
264,200	24,012
264,300	24,014
264,400	24,015
264,500	24,016
264,600	24,013
264,700	24,017
264,800	24,016
264,900	24,018
265,000	24,017
265,100	24,016
265,200	24,019
265,300	24,021
265,400	24,021
265,500	24,021
265,600	24,021
265,700	24,023
265,800	24,024
265,900	24,026
266,000	24,025
266,100	24,025
266,200	24,027
266,300	24,024
266,400	24,026
266,500	24,029
266,600	24,029
266,700	24,031
266,800	24,030
266,900	24,029
267,000	24,031
267,100	24,032
267,200	24,033
267,300	24,034
267,400	24,035
267,500	24,035
267,600	24,035
267,700	24,036
267,800	24,036
267,900	24,037
268,000	24,038
268,100	24,038
268,200	24,040
268,300	24,040
268,400	24,040
268,500	24,043
268,600	24,042
268,700	24,043
268,800	24,044
268,900	24,046
269,000	24,043
269,100	24,045
269,200	24,047
269,300	24,048
269,400	24,047
269,500	24,047
269,600	24,049
269,700	24,049
269,800	24,049
269,900	24,050
270,000	24,049
270,100	24,052
270,200	24,051
270,300	24,051
270,400	24,055
270,500	24,054
270,600	24,054
270,700	24,055
270,800	24,054
270,900	24,054
271,000	24,056
271,100	24,058
271,200	24,056
271,300	24,058
271,400	24,058
271,500	24,060
271,600	24,059
271,700	24,060
271,800	24,061
271,900	24,060
272,000	24,063
272,100	24,060
272,200	24,061
272,300	24,062
272,400	24,066
272,500	24,062
272,600	24,064
272,700	24,063
272,800	24,066
272,900	24,065
273,000	24,068
273,100	24,068
273,200	24,068
273,300	24,069
273,400	24,069
273,500	24,070
273,600	24,072
273,700	24,071
273,800	24,071
273,900	24,071
274,000	24,072
274,100	24,072
274,200	24,075
274,300	24,074
274,400	24,074
274,500	24,075
274,600	24,075
274,700	24,075
274,800	24,076
274,900	24,075
275,000	24,078
275,100	24,078
275,200	24,077
275,300	24,079
275,400	24,080
275,500	24,080
275,600	24,082
275,700	24,080
275,800	24,081
275,900	24,084
276,000	24,081
276,100	24,083
276,200	24,083
276,300	24,084
276,400	24,084
276,500	24,084
276,600	24,086
276,700	24,087
276,800	24,086
276,900	24,086
277,000	24,089
277,100	24,088
277,200	24,087
277,300	24,088
277,400	24,087
277,500	24,088
277,600	24,090
277,700	24,091
277,800	24,091
277,900	24,091
278,000	24,092
278,100	24,093
278,200	24,092
278,300	24,094
278,400	24,094
278,500	24,094
278,600	24,095
278,700	24,096
278,800	24,095
278,900	24,097
279,000	24,096
279,100	24,099
279,200	24,097
279,300	24,099
279,400	24,099
279,500	24,098
279,600	24,098
279,700	24,098
279,800	24,100
279,900	24,101
280,000	24,098
280,100	24,099
280,200	24,099
280,300	24,103
280,400	24,104
280,500	24,102
280,600	24,103
280,700	24,101
280,800	24,101
280,900	24,105
281,000	24,105
281,100	24,104
281,200	24,105
281,300	24,106
281,400	24,107
281,500	24,106
281,600	24,108
281,700	24,110
281,800	24,109
281,900	24,107
282,000	24,108
282,100	24,110
282,200	24,110
282,300	24,112
282,400	24,110
282,500	24,111
282,600	24,112
282,700	24,112
282,800	24,113
282,900	24,113
283,000	24,111
283,100	24,112
283,200	24,113
283,300	24,113
283,400	24,114
283,500	24,114
283,600	24,116
283,700	24,115
283,800	24,116
283,900	24,115
284,000	24,119
284,100	24,115
284,200	24,117
284,300	24,118
284,400	24,118
284,500	24,119
284,600	24,117
284,700	24,121
284,800	24,118
284,900	24,121
285,000	24,119
285,100	24,121
285,200	24,120
285,300	24,124
285,400	24,122
285,500	24,120
285,600	24,123
285,700	24,122
285,800	24,125
285,900	24,125
286,000	24,122
286,100	24,124
286,200	24,125
286,300	24,124
286,400	24,127
286,500	24,126
286,600	24,127
286,700	24,126
286,800	24,127
286,900	24,127
287,000	24,129
287,100	24,128
287,200	24,129
287,300	24,130
287,400	24,129
287,500	24,129
287,600	24,131
287,700	24,129
287,800	24,130
287,900	24,130
288,000	24,131
288,100	24,132
288,200	24,130
288,300	24,131
288,400	24,134
288,500	24,132
288,600	24,130
288,700	24,132
288,800	24,133
288,900	24,135
289,000	24,135
289,100	24,136
289,200	24,133
289,300	24,134
289,400	24,134
289,500	24,135
289,600	24,136
289,700	24,134
289,800	24,136
289,900	24,134
290,000	24,135
290,100	24,136
290,200	24,137
290,300	24,136
290,400	24,138
290,500	24,136
290,600	24,140
290,700	24,139
290,800	24,139
290,900	24,137
291,000	24,139
291,100	24,141
291,200	24,140
291,300	24,141
291,400	24,140
291,500	24,140
291,600	24,140
291,700	24,142
291,800	24,142
291,900	24,142
292,000	24,143
292,100	24,144
292,200	24,144
292,300	24,142
292,400	24,145
292,500	24,145
292,600	24,144
292,700	24,147
292,800	24,146
292,900	24,144
293,000	24,146
293,100	24,145
293,200	24,146
293,300	24,146
293,400	24,146
293,500	24,148
293,600	24,148
293,700	24,146
293,800	24,147
293,900	24,149
294,000	24,147
294,100	24,149
294,200	24,150
294,300	24,148
294,400	24,151
294,500	24,149
294,600	24,149
294,700	24,148
294,800	24,150
294,900	24,149
295,000	24,149
295,100	24,149
295,200	24,151
295,300	24,151
295,400	24,151
295,500	24,153
295,600	24,151
295,700	24,151
295,800	24,152
295,900	24,151
296,000	24,152
296,100	24,151
296,200	24,154
296,300	24,154
296,400	24,153
296,500	24,156
296,600	24,153
296,700	24,157
296,800	24,155
296,900	24,154
297,000	24,155
297,100	24,156
297,200	24,158
297,300	24,156
297,400	24,156
297,500	24,156
297,600	24,156
297,700	24,159
297,800	24,156
297,900	24,157
298,000	24,158
298,100	24,158
298,200	24,160
298,300	24,159
298,400	24,159
298,500	24,157
298,600	24,159
298,700	24,160
298,800	24,158
298,900	24,158
299,000	24,158
299,100	24,161
299,200	24,159
299,300	24,160
299,400	24,161
299,500	24,163
299,600	24,161
299,700	24,162
299,800	24,159
299,900	24,162
300,000	24,164
300,100	24,161
300,200	24,163
300,300	24,164
300,400	24,162
300,500	24,166
300,600	24,162
300,700	24,163
300,800	24,164
300,900	24,164
301,000	24,163
301,100	24,164
301,200	24,167
301,300	24,165
301,400	24,165
301,500	24,163
301,600	24,166
301,700	24,166
301,800	24,165
301,900	24,167
302,000	24,166
302,100	24,164
302,200	24,164
302,300	24,166
302,400	24,165
302,500	24,166
302,600	24,169
302,700	24,167
302,800	24,167
302,900	24,166
303,000	24,168
303,100	24,167
303,200	24,169
303,300	24,168
303,400	24,167
303,500	24,169
303,600	24,169
303,700	24,168
303,800	24,169
303,900	24,168
304,000	24,170
304,100	24,170
304,200	24,168
304,300	24,168
304,400	24,170
304,500	24,169
304,600	24,169
304,700	24,170
304,800	24,171
304,900	24,170
305,000	24,171
305,100	24,174
305,200	24,171
305,300	24,170
305,400	24,171
305,500	24,173
305,600	24,172
305,700	24,171
305,800	24,173
305,900	24,174
306,000	24,174
306,100	24,172
306,200	24,173
306,300	24,173
306,400	24,175
306,500	24,176
306,600	24,177
306,700	24,173
306,800	24,173
306,900	24,174
307,000	24,172
307,100	24,173
307,200	24,175
307,300	24,174
307,400	24,175
307,500	24,177
307,600	24,176
307,700	24,175
307,800	24,177
307,900	24,177
308,000	24,176
308,100	24,178
308,200	24,174
308,300	24,175
308,400	24,178
308,500	24,176
308,600	24,174
308,700	24,177
308,800	24,176
308,900	24,176
309,000	24,177
309,100	24,177
309,200	24,179
309,300	24,178
309,400	24,179
309,500	24,180
309,600	24,178
309,700	24,178
309,800	24,177
309,900	24,179
310,000	24,176
310,100	24,180
310,200	24,181
310,300	24,178
310,400	24,179
310,500	24,179
310,600	24,180
310,700	24,180
310,800	24,181
310,900	24,180
311,000	24,181
311,100	24,181
311,200	24,181
311,300	24,178
311,400	24,181
311,500	24,180
311,600	24,181
311,700	24,181
311,800	24,179
311,900	24,180
312,000	24,183
312,100	24,183
312,200	24,182
312,300	24,182
312,400	24,180
312,500	24,182
312,600	24,184
312,700	24,181
312,800	24,181
312,900	24,183
313,000	24,183
313,100	24,183
313,200	24,182
313,300	24,181
313,400	24,184
313,500	24,183
313,600	24,182
313,700	24,183
313,800	24,184
313,900	24,183
314,000	24,184
314,100	24,183
314,200	24,181
314,300	24,182
314,400	24,185
314,500	24,183
314,600	24,183
314,700	24,184
314,800	24,185
314,900	24,183
315,000	24,185
315,100	24,184
315,200	24,184
315,300	24,183
315,400	24,185
315,500	24,185
315,600	24,186
315,700	24,184
315,800	24,183
315,900	24,185
316,000	24,184
316,100	24,186
316,200	24,185
316,300	24,183
316,400	24,186
316,500	24,185
316,600	24,185
316,700	24,185
316,800	24,184
316,900	24,185
317,000	24,185
317,100	24,183
317,200	24,184
317,300	24,186
317,400	24,185
317,500	24,185
317,600	24,184
317,700	24,185
317,800	24,186
317,900	24,185
318,000	24,185
318,100	24,186
318,200	24,186
318,300	24,185
318,400	24,185
318,500	24,185
318,600	24,186
318,700	24,186
318,800	24,186
318,900	24,186
319,000	24,185
319,100	24,186
319,200	24,186
319,300	24,185
319,400	24,185
319,500	24,186
319,600	24,185
319,700	24,186
319,800	24,187
319,900	24,186
320,000	24,185
320,100	24,188
320,200	24,188
320,300	24,187
320,400	24,187
320,500	24,188
320,600	24,188
320,700	24,185
320,800	24,187
320,900	24,187
321,000	24,188
321,100	24,187
321,200	24,185
321,300	24,186
321,400	24,187
321,500	24,187
321,600	24,187
321,700	24,187
321,800	24,188
321,900	24,187
322,000	24,188
322,100	24,188
322,200	24,188
322,300	24,188
322,400	24,189
322,500	24,188
322,600	24,188
322,700	24,187
322,800	24,188
322,900	24,187
323,000	24,188
323,100	24,189
323,200	24,188
323,300	24,188
323,400	24,187
323,500	24,190
323,600	24,188
323,700	24,188
323,800	24,188
323,900	24,190
324,000	24,189
324,100	24,189
324,200	24,189
324,300	24,189
324,400	24,191
324,500	24,187
324,600	24,188
324,700	24,188
324,800	24,189
324,900	24,188
325,000	24,190
325,100	24,189
325,200	24,188
325,300	24,187
325,400	24,190
325,500	24,188
325,600	24,187
325,700	24,188
325,800	24,188
325,900	24,189
326,000	24,188
326,100	24,188
326,200	24,188
326,300	24,188
326,400	24,189
326,500	24,188
326,600	24,191
326,700	24,188
326,800	24,189
326,900	24,189
327,000	24,188
327,100	24,189
327,200	24,190
327,300	24,187
327,400	24,189
327,500	24,189
327,600	24,189
327,700	24,188
327,800	24,187
327,900	24,189
328,000	24,189
328,100	24,190
328,200	24,188
328,300	24,187
328,400	24,192
328,500	24,189
328,600	24,187
328,700	24,188
328,800	24,190
328,900	24,189
329,000	24,190
329,100	24,188
329,200	24,188
329,300	24,186
329,400	24,190
329,500	24,190
329,600	24,190
329,700	24,189
329,800	24,189
329,900	24,189
330,000	24,188
330,100	24,190
330,200	24,189
330,300	24,189
330,400	24,190
330,500	24,190
330,600	24,191
330,700	24,189
330,800	24,190
330,900	24,189
331,000	24,189
331,100	24,190
331,200	24,190
331,300	24,187
331,400	24,187
331,500	24,189
331,600	24,189
331,700	24,191
331,800	24,191
331,900	24,189
332,000	24,189
332,100	24,191
332,200	24,190
332,300	24,190
332,400	24,190
332,500	24,188
332,600	24,190
332,700	24,189
332,800	24,189
332,900	24,189
333,000	24,190
333,100	24,188
333,200	24,189
333,300	24,190
333,400	24,190
333,500	24,188
333,600	24,189
333,700	24,189
333,800	24,187
333,900	24,188
334,000	24,187
334,100	24,189
334,200	24,188
334,300	24,188
334,400	24,189
334,500	24,189
334,600	24,191
334,700	24,188
334,800	24,190
334,900	24,188
335,000	24,190
335,100	24,190
335,200	24,188
335,300	24,188
335,400	24,188
335,500	24,188
335,600	24,188
335,700	24,191
335,800	24,191
335,900	24,188
336,000	24,190
336,100	24,189
336,200	24,188
336,300	24,188
336,400	24,187
336,500	24,189
336,600	24,188
336,700	24,191
336,800	24,189
336,900	24,188
337,000	24,189
337,100	24,187
337,200	24,188
337,300	24,188
337,400	24,188
337,500	24,190
337,600	24,189
337,700	24,188
337,800	24,190
337,900	24,191
338,000	24,186
338,100	24,190
338,200	24,189
338,300	24,188
338,400	24,189
338,500	24,189
338,600	24,189
338,700	24,189
338,800	24,187
338,900	24,189
339,000	24,189
339,100	24,187
339,200	24,190
339,300	24,189
339,400	24,190
339,500	24,187
339,600	24,187
339,700	24,189
339,800	24,189
339,900	24,188
340,000	24,190
340,100	24,187
340,200	24,190
340,300	24,190
340,400	24,189
340,500	24,188
340,600	24,189
340,700	24,188
340,800	24,186
340,900	24,188
341,000	24,189
341,100	24,189
341,200	24,187
341,300	24,188
341,400	24,188
341,500	24,189
341,600	24,187
341,700	24,185
341,800	24,188
341,900	24,186
342,000	24,187
342,100	24,187
342,200	24,190
342,300	24,187
342,400	24,187
342,500	24,186
342,600	24,186
342,700	24,188
342,800	24,188
342,900	24,187
343,000	24,189
343,100	24,189
343,200	24,188
343,300	24,188
343,400	24,187
343,500	24,188
343,600	24,188
343,700	24,186
343,800	24,188
343,900	24,188
344,000	24,186
344,100	24,185
344,200	24,187
344,300	24,187
344,400	24,186
344,500	24,186
344,600	24,186
344,700	24,186
344,800	24,187
344,900	24,188
345,000	24,186
345,100	24,186
345,200	24,186
345,300	24,187
345,400	24,187
345,500	24,189
345,600	24,188
345,700	24,188
345,800	24,186
345,900	24,186
346,000	24,188
346,100	24,186
346,200	24,185
346,300	24,187
346,400	24,186
