Qhot, Run #1
Time ( s )	Energy ( J )
35,400	0,000
35,500	0,000
35,600	0,000
35,700	0,000
35,800	0,000
35,900	0,000
36,000	0,000
36,100	0,000
36,200	0,000
36,300	0,000
36,400	0,000
36,500	0,000
36,600	0,000
36,700	0,000
36,800	0,000
36,900	0,000
37,000	0,000
37,100	0,000
37,200	0,000
37,300	0,000
37,400	0,000
37,500	0,000
37,600	0,000
37,700	0,000
37,800	0,000
37,900	0,000
38,000	0,000
38,100	0,000
38,200	0,000
38,300	0,000
38,400	0,000
38,500	0,000
38,600	0,000
38,700	0,000
38,800	0,000
38,900	0,000
39,000	0,000
39,100	0,000
39,200	0,000
39,300	0,000
39,400	0,000
39,500	0,000
39,600	0,000
39,700	0,000
39,800	0,000
39,900	0,000
40,000	0,000
40,100	0,000
40,200	0,000
40,300	0,000
40,400	0,000
40,500	0,000
40,600	0,000
40,700	0,000
40,800	0,000
40,900	0,000
41,000	0,000
41,100	0,000
41,200	0,000
41,300	0,000
41,400	0,000
41,500	0,000
41,600	0,000
41,700	0,000
41,800	0,000
41,900	0,000
42,000	0,000
42,100	0,000
42,200	0,000
42,300	0,000
42,400	0,000
42,500	0,000
42,600	0,000
42,700	0,000
42,800	0,000
42,900	0,000
43,000	0,000
43,100	0,000
43,200	0,000
43,300	0,000
43,400	0,000
43,500	0,000
43,600	0,000
43,700	0,000
43,800	0,000
43,900	0,000
44,000	0,000
44,100	0,000
44,200	0,000
44,300	0,000
44,400	0,000
44,500	0,000
44,600	0,000
44,700	0,000
44,800	0,000
44,900	0,000
45,000	0,000
45,100	0,000
45,200	0,000
45,300	0,000
45,400	0,000
45,500	0,000
45,600	0,000
45,700	0,000
45,800	0,000
45,900	0,000
46,000	0,000
46,100	0,000
46,200	0,000
46,300	0,000
46,400	0,000
46,500	0,000
46,600	0,000
46,700	0,000
46,800	0,000
46,900	0,000
47,000	0,000
47,100	0,000
47,200	0,000
47,300	0,000
47,400	0,000
47,500	0,000
47,600	0,000
47,700	0,000
47,800	0,000
47,900	0,000
48,000	0,000
48,100	0,000
48,200	0,000
48,300	0,000
48,400	0,000
48,500	0,000
48,600	0,000
48,700	0,000
48,800	0,000
48,900	0,000
49,000	0,000
49,100	0,000
49,200	0,000
49,300	0,000
49,400	0,000
49,500	0,000
49,600	0,000
49,700	0,000
49,800	0,000
49,900	0,000
50,000	0,000
50,100	0,000
50,200	0,000
50,300	0,000
50,400	0,000
50,500	0,000
50,600	0,000
50,700	0,000
50,800	0,000
50,900	0,000
51,000	0,000
51,100	0,000
51,200	0,000
51,300	0,000
51,400	0,000
51,500	0,000
51,600	0,000
51,700	0,000
51,800	0,000
51,900	0,000
52,000	0,000
52,100	0,000
52,200	0,000
52,300	0,000
52,400	0,000
52,500	0,000
52,600	0,000
52,700	0,000
52,800	0,000
52,900	0,000
53,000	0,000
53,100	0,000
53,200	0,000
53,300	0,000
53,400	0,000
53,500	0,000
53,600	0,000
53,700	0,000
53,800	0,000
53,900	0,000
54,000	0,000
54,100	0,000
54,200	0,000
54,300	0,000
54,400	0,000
54,500	0,000
54,600	0,000
54,700	0,000
54,800	0,000
54,900	0,000
55,000	0,000
55,100	0,000
55,200	0,000
55,300	0,000
55,400	0,000
55,500	0,000
55,600	0,000
55,700	0,000
55,800	0,000
55,900	0,000
56,000	0,000
56,100	0,000
56,200	0,000
56,300	0,000
56,400	0,000
56,500	0,000
56,600	0,000
56,700	0,000
56,800	0,000
56,900	0,000
57,000	0,000
57,100	0,000
57,200	0,000
57,300	0,000
57,400	0,000
57,500	0,000
57,600	0,000
57,700	0,000
57,800	0,000
57,900	0,000
58,000	0,000
58,100	0,000
58,200	0,000
58,300	0,000
58,400	0,000
58,500	0,000
58,600	0,000
58,700	0,000
58,800	0,000
58,900	0,000
59,000	0,000
59,100	0,000
59,200	0,000
59,300	0,000
59,400	0,000
59,500	0,000
59,600	0,000
59,700	0,000
59,800	0,000
59,900	0,000
60,000	0,000
60,100	0,000
60,200	0,000
60,300	0,000
60,400	0,000
60,500	0,000
60,600	0,000
60,700	0,000
60,800	0,000
60,900	0,000
61,000	0,000
61,100	0,000
61,200	0,000
61,300	0,000
61,400	0,000
61,500	0,000
61,600	0,000
61,700	0,000
61,800	0,000
61,900	0,000
62,000	0,000
62,100	0,000
62,200	0,000
62,300	0,000
62,400	0,000
62,500	0,000
62,600	0,000
62,700	0,000
62,800	0,000
62,900	0,000
63,000	0,000
63,100	0,000
63,200	0,000
63,300	0,000
63,400	0,000
63,500	0,000
63,600	0,000
63,700	0,000
63,800	0,000
63,900	0,000
64,000	0,000
64,100	0,000
64,200	0,000
64,300	0,000
64,400	0,000
64,500	0,000
64,600	0,000
64,700	0,000
64,800	0,000
64,900	0,000
65,000	0,000
65,100	0,000
65,200	0,000
65,300	0,000
65,400	0,000
65,500	0,000
65,600	0,000
65,700	0,000
65,800	0,000
65,900	0,000
66,000	0,000
66,100	0,000
66,200	0,000
66,300	0,000
66,400	0,000
66,500	0,000
66,600	0,000
66,700	0,000
66,800	0,000
66,900	0,000
67,000	0,000
67,100	0,000
67,200	0,000
67,300	0,000
67,400	0,000
67,500	0,000
67,600	0,000
67,700	0,000
67,800	0,000
67,900	0,000
68,000	0,000
68,100	0,000
68,200	0,000
68,300	0,000
68,400	0,000
68,500	0,000
68,600	0,000
68,700	0,000
68,800	0,000
68,900	0,000
69,000	0,000
69,100	0,000
69,200	0,000
69,300	0,000
69,400	0,000
69,500	0,000
